,temp,dew,humidity,windspeed,sealevelpressure,moonphase,Year,Month,Date_split,winddir
17680,29.4,13.1,42.67,3.6,1008.0,0.31,2020,04,02,180.0
17681,30.4,19.8,56.32,9.4,1009.5,0.31,2020,04,02,267.5
17682,30.1,9.3,31.32,14.8,1009.6,0.36,2020,04,03,37.3
17683,28.5,13.6,44.08,18.2,,0.36,2020,04,03,134.1
17684,27.0,8.0,31.18,16.5,1010.0,0.36,2020,04,03,98.7
17685,30.6,24.5,71.05,24.1,1010.8,0.36,2020,04,03,165.2
17686,30.6,18.4,49.79,9.5,1008.8,0.36,2020,04,03,116.5
17687,28.4,7.2,28.02,20.5,1008.8,0.36,2020,04,03,84.0
17688,27.6,2.2,23.7,18.4,1011.6,0.36,2020,04,03,220.9
17689,25.4,9.3,39.26,18.4,1011.1,0.36,2020,04,03,266.4
17690,31.1,24.5,69.7,111.2,1008.6,0.36,2020,04,03,131.6
17691,25.4,9.4,39.53,18.4,1010.9,0.36,2020,04,03,263.1
17692,29.6,22.6,67.6,26.5,1009.1,0.36,2020,04,03,273.0
17693,23.6,9.6,44.3,16.6,1011.8,0.36,2020,04,03,256.0
17694,27.7,8.8,33.77,22.3,1009.1,0.36,2020,04,03,227.8
17695,29.1,12.9,41.52,5.4,1008.3,0.36,2020,04,03,150.0
17696,31.3,18.5,50.75,7.6,1009.4,0.36,2020,04,03,280.0
17697,30.4,8.7,30.12,11.2,1009.9,0.41,2020,04,04,48.9
17698,28.2,13.6,46.47,14.8,,0.41,2020,04,04,160.4
17699,28.2,8.0,29.52,16.6,1010.4,0.41,2020,04,04,100.3
17700,30.1,23.8,70.21,20.5,1011.4,0.41,2020,04,04,157.7
17701,27.8,18.4,57.61,11.2,1010.5,0.41,2020,04,04,106.4
17702,29.6,7.1,25.63,18.4,1009.0,0.41,2020,04,04,86.4
17703,27.6,3.8,23.35,14.8,1011.6,0.41,2020,04,04,138.0
17704,25.2,9.2,39.62,16.6,1011.7,0.41,2020,04,04,254.5
17705,31.1,20.6,56.73,14.8,1010.1,0.41,2020,04,04,120.0
17706,25.2,9.5,39.96,16.6,1011.5,0.41,2020,04,04,250.5
17707,29.4,23.6,72.18,25.8,1009.6,0.41,2020,04,04,221.7
17708,24.5,10.6,45.78,16.6,1011.7,0.41,2020,04,04,191.0
17709,25.5,7.0,36.17,18.4,1010.0,0.41,2020,04,04,134.2
17710,29.4,13.5,42.58,5.4,1008.9,0.41,2020,04,04,190.0
17711,30.5,19.8,55.82,9.4,1009.8,0.41,2020,04,04,230.0
17712,31.6,8.4,27.85,9.8,1010.3,0.45,2020,04,05,124.3
17713,28.6,16.5,52.42,15.6,,0.45,2020,04,05,161.3
17714,30.2,9.4,28.7,14.7,1011.4,0.45,2020,04,05,99.3
17715,30.8,25.8,75.45,24.1,1012.7,0.45,2020,04,05,179.1
17716,29.6,19.6,56.63,11.2,1010.3,0.45,2020,04,05,128.7
17717,30.4,8.1,25.66,14.8,1009.2,0.45,2020,04,05,96.0
17718,28.7,5.7,24.99,18.4,1011.5,0.45,2020,04,05,121.9
17719,26.7,10.7,40.74,18.4,1012.2,0.45,2020,04,05,206.9
17720,31.4,21.8,61.21,13.0,1010.3,0.45,2020,04,05,238.9
17721,26.6,10.9,41.14,18.4,1011.9,0.45,2020,04,05,210.6
17722,29.3,23.8,73.55,25.3,1010.7,0.45,2020,04,05,216.0
17723,25.9,13.5,48.75,11.2,1012.2,0.45,2020,04,05,134.5
17724,26.6,7.4,34.61,18.4,1010.4,0.45,2020,04,05,147.6
17725,31.0,11.9,35.22,5.4,1009.4,0.45,2020,04,05,166.0
17726,31.0,19.4,54.9,5.4,1010.5,0.45,2020,04,05,160.0
17727,31.4,9.5,28.83,9.4,1010.1,0.48,2020,04,06,126.9
17728,27.7,18.2,59.53,23.2,,0.48,2020,04,06,200.9
17729,29.3,12.5,37.59,14.7,1009.1,0.48,2020,04,06,142.6
17730,31.0,26.4,77.41,22.3,1011.7,0.48,2020,04,06,204.4
17731,29.4,20.4,59.11,13.0,1010.3,0.48,2020,04,06,149.5
17732,31.0,8.3,25.32,14.8,1008.4,0.48,2020,04,06,193.3
17733,30.9,6.0,23.2,18.4,1010.3,0.48,2020,04,06,158.6
17734,28.9,11.6,38.25,20.5,1010.1,0.48,2020,04,06,302.1
17735,31.5,18.5,54.05,14.8,1009.6,0.48,2020,04,06,211.9
17736,28.8,11.8,38.58,20.5,1009.9,0.48,2020,04,06,298.1
17737,28.8,24.5,77.97,23.6,1011.6,0.48,2020,04,06,218.4
17738,28.2,13.6,44.68,18.4,1010.7,0.48,2020,04,06,185.0
17739,29.5,8.6,30.53,24.6,1008.3,0.48,2020,04,06,224.6
17740,29.4,13.0,41.66,5.4,1010.2,0.48,2020,04,06,307.5
17741,28.5,23.6,75.45,7.6,1011.1,0.48,2020,04,06,204.0
17742,32.2,11.5,30.3,16.6,1008.8,0.5,2020,04,07,245.8
17743,25.1,20.2,76.37,19.4,,0.5,2020,04,07,236.3
17744,30.0,10.0,30.9,27.2,1008.1,0.5,2020,04,07,270.1
17745,30.4,25.7,77.13,18.4,1010.2,0.5,2020,04,07,153.2
17746,29.3,19.2,56.42,13.0,1008.4,0.5,2020,04,07,200.0
17747,29.6,8.5,28.22,16.6,1007.3,0.5,2020,04,07,274.0
17748,29.9,8.5,28.29,18.4,1007.8,0.5,2020,04,07,106.8
17749,29.5,10.0,32.76,20.5,1007.9,0.5,2020,04,07,296.0
17750,31.6,20.9,56.67,25.9,1007.8,0.5,2020,04,07,216.9
17751,29.4,10.2,33.17,20.5,1007.6,0.5,2020,04,07,294.8
17752,28.2,23.7,77.21,25.8,1010.7,0.5,2020,04,07,209.8
17753,26.6,13.4,46.7,20.5,1009.1,0.5,2020,04,07,298.3
17754,28.8,9.3,34.75,22.3,1006.3,0.5,2020,04,07,233.0
17755,29.3,12.4,40.75,11.2,1009.2,0.5,2020,04,07,204.0
17756,29.1,21.5,67.77,5.4,1010.0,0.5,2020,04,07,264.3
17757,31.4,15.1,40.99,16.6,1009.7,0.5,2020,04,08,260.0
17758,26.5,18.3,65.29,14.8,,0.5,2020,04,08,184.7
17759,30.8,8.8,27.33,29.5,1007.4,0.5,2020,04,08,281.7
17760,30.6,26.3,78.34,25.9,1010.7,0.5,2020,04,08,174.5
17761,30.4,18.1,49.64,11.2,1008.8,0.5,2020,04,08,247.9
17762,28.9,8.3,29.41,14.8,1008.1,0.5,2020,04,08,269.2
17763,29.1,6.3,26.3,16.6,1009.2,0.5,2020,04,08,193.6
17764,29.2,10.9,33.95,14.8,1009.0,0.5,2020,04,08,190.7
17765,30.6,19.9,54.43,19.9,1009.1,0.5,2020,04,08,227.6
17766,29.0,11.4,35.34,14.8,1008.6,0.5,2020,04,08,193.1
17767,28.3,22.8,72.39,22.8,1011.7,0.5,2020,04,08,217.9
17768,26.6,11.3,40.25,18.4,1009.7,0.5,2020,04,08,285.0
17769,28.3,10.3,35.7,22.3,1007.0,0.5,2020,04,08,178.1
17770,27.1,11.3,41.28,5.4,1010.9,0.5,2020,04,08,273.3
17771,28.6,23.2,74.06,7.6,1011.3,0.5,2020,04,08,207.1
17772,31.1,16.4,44.88,11.2,1010.0,0.52,2020,04,09,221.1
17773,25.5,19.8,74.44,26.1,,0.52,2020,04,09,117.0
17774,30.1,9.8,29.72,11.2,1009.0,0.52,2020,04,09,252.7
17775,29.3,25.4,80.45,25.9,1011.1,0.52,2020,04,09,205.3
17776,27.6,20.8,68.8,24.4,1009.8,0.52,2020,04,09,126.6
17777,29.2,11.2,35.08,9.4,1008.6,0.52,2020,04,09,143.2
17778,29.1,6.2,25.31,16.6,1009.9,0.52,2020,04,09,175.8
17779,28.5,9.6,34.14,15.7,1010.1,0.52,2020,04,09,256.7
17780,29.8,18.2,51.15,16.6,1009.8,0.52,2020,04,09,221.6
17781,28.4,9.8,34.41,15.7,1009.8,0.52,2020,04,09,256.6
17782,28.5,22.6,71.27,21.8,1011.0,0.52,2020,04,09,196.6
17783,25.6,10.7,42.06,18.4,1010.1,0.52,2020,04,09,241.2
17784,29.0,11.8,37.24,11.2,1008.1,0.52,2020,04,09,145.0
17785,28.1,11.7,41.89,7.6,1009.9,0.52,2020,04,09,222.0
17786,29.4,23.5,72.31,7.6,1010.9,0.52,2020,04,09,254.0
17787,32.9,13.0,33.77,13.0,1010.5,0.54,2020,04,10,218.2
17788,25.0,17.2,66.13,13.9,,0.54,2020,04,10,159.0
17789,30.6,9.0,27.38,13.0,1010.1,0.54,2020,04,10,156.2
17790,29.2,24.4,76.3,20.5,1013.1,0.54,2020,04,10,151.0
17791,28.7,19.2,58.93,11.2,1010.2,0.54,2020,04,10,174.5
17792,30.0,10.2,31.07,14.8,1009.5,0.54,2020,04,10,122.5
17793,30.8,5.7,22.52,13.0,1010.1,0.54,2020,04,10,134.5
17794,28.0,11.3,38.35,14.8,1011.4,0.54,2020,04,10,243.1
17795,30.2,23.7,71.09,22.3,1011.0,0.54,2020,04,10,204.2
17796,27.9,11.6,39.1,14.8,1011.1,0.54,2020,04,10,243.1
17797,29.2,23.9,73.81,24.6,1010.5,0.54,2020,04,10,244.1
17798,27.9,11.2,39.13,11.9,1011.0,0.54,2020,04,10,201.5
17799,28.7,11.2,38.19,9.4,1009.9,0.54,2020,04,10,134.2
17800,28.7,14.3,46.18,9.4,1010.1,0.54,2020,04,10,197.4
17801,30.7,20.6,57.7,5.4,1010.8,0.54,2020,04,10,112.5
17802,33.3,10.4,28.45,11.2,1011.2,0.58,2020,04,11,155.5
17803,26.3,17.6,62.97,14.6,,0.58,2020,04,11,131.0
17804,30.7,10.1,29.39,14.8,1011.0,0.58,2020,04,11,200.0
17805,29.9,24.4,73.81,18.4,1013.1,0.58,2020,04,11,136.2
17806,30.7,18.1,51.14,11.2,1011.7,0.58,2020,04,11,124.2
17807,30.6,9.8,29.75,11.2,1010.1,0.58,2020,04,11,51.1
17808,32.3,6.4,21.25,15.6,1011.5,0.58,2020,04,11,223.6
17809,28.9,12.9,43.03,13.9,1011.7,0.58,2020,04,11,137.8
17810,30.5,24.1,71.33,43.0,1011.3,0.58,2020,04,11,199.2
17811,28.8,13.1,43.33,13.6,1011.4,0.58,2020,04,11,138.1
17812,30.0,24.3,72.38,27.7,1011.1,0.58,2020,04,11,244.5
17813,29.4,12.0,37.29,18.4,1011.5,0.58,2020,04,11,179.0
17814,28.6,17.1,52.62,11.2,1010.4,0.58,2020,04,11,97.0
17815,32.8,15.3,37.38,5.4,1010.1,0.58,2020,04,11,165.2
17816,32.2,20.3,53.26,7.6,1011.5,0.58,2020,04,11,240.0
17817,33.7,9.3,25.32,14.8,1009.8,0.63,2020,04,12,128.8
17818,27.2,14.5,52.7,15.0,,0.63,2020,04,12,93.6
17819,30.8,11.0,31.72,14.7,1009.3,0.63,2020,04,12,291.1
17820,29.7,24.5,74.77,18.4,1012.0,0.63,2020,04,12,130.5
17821,30.9,18.3,50.18,16.2,1010.1,0.63,2020,04,12,133.1
17822,31.3,10.1,28.3,14.8,1008.9,0.63,2020,04,12,160.0
17823,31.8,8.5,24.8,20.5,1010.1,0.63,2020,04,12,299.5
17824,29.8,12.7,40.09,16.6,1009.3,0.63,2020,04,12,199.5
17825,28.8,23.8,75.03,14.8,1009.7,0.63,2020,04,12,146.2
17826,29.7,13.0,40.65,16.6,1008.9,0.63,2020,04,12,199.5
17827,30.1,25.4,76.65,24.7,1010.4,0.63,2020,04,12,189.9
17828,29.2,12.9,38.76,18.4,1009.4,0.63,2020,04,12,279.4
17829,29.1,17.5,51.27,14.8,1007.7,0.63,2020,04,12,50.8
17830,30.8,16.7,49.19,5.4,1009.7,0.63,2020,04,12,145.8
17831,33.4,18.3,45.54,7.6,1010.0,0.63,2020,04,12,215.0
17832,33.6,8.3,23.88,15.8,1009.0,0.68,2020,04,13,165.0
17833,27.5,12.1,46.62,18.4,,0.68,2020,04,13,84.0
17834,30.7,10.5,31.26,21.5,1007.6,0.68,2020,04,13,265.0
17835,29.8,24.1,73.02,22.3,1010.0,0.68,2020,04,13,130.4
17836,32.0,15.4,38.77,11.2,1008.4,0.68,2020,04,13,166.6
17837,31.7,8.8,25.91,13.0,1007.2,0.68,2020,04,13,187.8
17838,33.4,8.6,23.57,16.6,1007.4,0.68,2020,04,13,189.1
17839,30.0,13.2,39.09,14.8,1007.8,0.68,2020,04,13,124.4
17840,29.9,26.1,81.62,18.4,1008.0,0.68,2020,04,13,163.2
17841,29.9,13.4,39.53,14.8,1007.7,0.68,2020,04,13,123.1
17842,29.9,25.6,78.15,21.7,1009.3,0.68,2020,04,13,183.1
17843,30.3,14.0,39.76,20.5,1007.5,0.68,2020,04,13,172.3
17844,29.9,20.4,60.98,66.6,1007.4,0.68,2020,04,13,98.8
17845,31.2,16.5,48.08,9.4,1008.1,0.68,2020,04,13,142.0
17846,33.1,20.9,53.6,7.6,1008.9,0.68,2020,04,13,302.0
17847,34.3,10.2,24.81,13.0,1008.8,0.73,2020,04,14,212.5
17848,27.4,9.0,39.02,22.4,,0.73,2020,04,14,103.8
17849,32.9,11.6,28.91,11.1,1007.5,0.73,2020,04,14,223.3
17850,29.8,24.1,72.68,18.4,1011.2,0.73,2020,04,14,130.9
17851,32.3,13.0,32.42,12.6,1009.0,0.73,2020,04,14,157.6
17852,33.1,7.6,22.62,11.2,1007.1,0.73,2020,04,14,95.5
17853,34.3,6.5,18.82,14.8,1007.5,0.73,2020,04,14,205.5
17854,30.7,18.4,50.37,9.4,1008.7,0.73,2020,04,14,84.3
17855,30.8,26.5,79.41,18.4,1008.9,0.73,2020,04,14,162.8
17856,30.6,18.6,51.01,11.1,1008.5,0.73,2020,04,14,82.8
17857,30.6,25.0,73.13,23.5,1009.0,0.73,2020,04,14,208.2
17858,31.6,15.7,42.08,8.0,1007.5,0.73,2020,04,14,89.6
17859,32.0,21.2,55.63,13.0,1008.3,0.73,2020,04,14,76.1
17860,31.0,16.5,49.38,7.6,1008.3,0.73,2020,04,14,122.0
17861,32.7,21.2,54.58,7.6,1009.2,0.73,2020,04,14,256.0
17862,34.1,12.2,28.14,16.6,1009.5,0.78,2020,04,15,252.5
17863,27.1,11.8,43.82,12.9,,0.78,2020,04,15,109.8
17864,34.0,13.4,30.38,16.6,1007.7,0.78,2020,04,15,180.1
17865,29.9,24.2,73.03,22.3,1011.3,0.78,2020,04,15,129.3
17866,33.4,13.8,32.23,11.0,1009.5,0.78,2020,04,15,147.8
17867,32.8,8.3,24.32,11.2,1007.2,0.78,2020,04,15,194.0
17868,33.6,4.9,18.2,20.5,1007.8,0.78,2020,04,15,235.0
17869,30.5,18.2,50.75,13.0,1008.3,0.78,2020,04,15,113.7
17870,29.0,25.6,82.31,22.3,1009.3,0.78,2020,04,15,145.0
17871,30.4,18.2,50.88,13.0,1008.4,0.78,2020,04,15,112.2
17872,30.6,25.0,72.67,22.2,1009.9,0.78,2020,04,15,182.5
17873,32.3,10.4,30.16,14.8,1007.0,0.78,2020,04,15,168.9
17874,28.1,19.0,58.56,18.4,1008.9,0.78,2020,04,15,93.8
17875,31.1,18.9,52.76,7.6,1008.9,0.78,2020,04,15,175.3
17876,33.4,19.4,46.74,13.0,1009.8,0.78,2020,04,15,220.0
17877,33.4,14.6,35.63,13.0,1008.1,0.83,2020,04,16,212.8
17878,28.0,13.3,46.5,14.6,,0.83,2020,04,16,122.1
17879,32.2,11.0,30.08,36.9,1006.2,0.83,2020,04,16,256.9
17880,30.0,25.2,76.15,22.3,1009.9,0.83,2020,04,16,182.7
17881,33.5,15.7,35.85,14.2,1007.7,0.83,2020,04,16,145.7
17882,32.4,6.9,21.48,22.2,1006.2,0.83,2020,04,16,294.4
17883,34.5,7.1,19.37,14.8,1005.6,0.83,2020,04,16,230.2
17884,30.0,19.4,56.26,14.8,1005.8,0.83,2020,04,16,81.6
17885,27.8,24.3,82.33,14.8,1007.6,0.83,2020,04,16,143.9
17886,29.9,19.7,57.2,14.8,1005.9,0.83,2020,04,16,92.2
17887,30.4,25.5,75.6,24.6,1009.5,0.83,2020,04,16,183.8
17888,30.8,12.1,33.62,16.6,1005.9,0.83,2020,04,16,247.6
17889,28.1,21.4,68.91,18.4,1006.0,0.83,2020,04,16,82.9
17890,30.5,21.1,61.05,7.6,1008.0,0.83,2020,04,16,226.7
17891,31.0,23.8,66.34,7.6,1009.1,0.83,2020,04,16,218.3
17892,33.4,15.9,37.34,18.4,1007.6,0.88,2020,04,17,239.8
17893,28.4,16.2,51.37,18.3,,0.88,2020,04,17,136.8
17894,32.5,11.9,29.24,25.5,1005.5,0.88,2020,04,17,282.4
17895,30.7,25.3,73.87,24.1,1008.9,0.88,2020,04,17,165.1
17896,33.7,18.1,41.04,15.1,1007.2,0.88,2020,04,17,175.3
17897,32.3,8.9,25.57,18.4,1005.8,0.88,2020,04,17,288.8
17898,33.6,8.9,22.46,27.7,1005.3,0.88,2020,04,17,254.0
17899,30.3,18.2,52.81,16.6,1006.3,0.88,2020,04,17,126.4
17900,30.6,26.1,77.83,22.3,1006.5,0.88,2020,04,17,181.8
17901,30.1,18.6,54.35,16.6,1005.9,0.88,2020,04,17,128.4
17902,30.2,25.6,76.81,22.8,1008.8,0.88,2020,04,17,183.6
17903,31.1,13.8,36.24,18.4,1005.4,0.88,2020,04,17,180.6
17904,29.1,23.7,75.05,18.4,1005.5,0.88,2020,04,17,71.9
17905,30.6,19.1,55.75,7.6,1007.5,0.88,2020,04,17,200.0
17906,30.7,25.0,72.42,5.4,1008.8,0.88,2020,04,17,217.1
17907,33.5,13.2,31.2,14.8,1008.8,0.91,2020,04,18,298.4
17908,28.6,16.8,53.12,14.8,,0.91,2020,04,18,132.6
17909,30.8,14.6,38.17,14.8,1007.7,0.91,2020,04,18,217.4
17910,30.6,25.6,75.97,24.1,1010.2,0.91,2020,04,18,182.8
17911,30.9,20.7,55.58,12.4,1007.8,0.91,2020,04,18,175.8
17912,31.7,9.9,26.68,14.8,1006.8,0.91,2020,04,18,304.3
17913,32.5,6.7,21.21,25.9,1006.6,0.91,2020,04,18,277.1
17914,31.3,15.9,41.93,13.0,1007.7,0.91,2020,04,18,172.8
17915,29.6,25.7,80.29,31.7,1008.0,0.91,2020,04,18,203.7
17916,31.4,15.8,41.55,13.0,1007.4,0.91,2020,04,18,177.6
17917,30.6,25.0,72.75,23.0,1009.3,0.91,2020,04,18,206.4
17918,29.3,14.4,42.68,22.3,1007.4,0.91,2020,04,18,104.0
17919,29.3,23.0,72.21,14.8,1006.8,0.91,2020,04,18,145.3
17920,31.1,18.5,52.58,5.4,1007.9,0.91,2020,04,18,241.4
17921,32.2,21.9,58.78,5.4,1009.5,0.91,2020,04,18,203.3
17922,33.4,12.7,31.08,18.4,1008.7,0.95,2020,04,19,285.3
17923,28.8,16.3,50.75,14.9,,0.95,2020,04,19,121.2
17924,31.6,12.2,33.24,20.4,1007.0,0.95,2020,04,19,256.4
17925,30.3,25.8,77.31,22.6,1010.3,0.95,2020,04,19,159.1
17926,31.1,20.2,53.48,22.3,1008.6,0.95,2020,04,19,121.5
17927,30.8,7.3,24.54,22.2,1006.7,0.95,2020,04,19,287.8
17928,31.5,8.0,24.37,18.4,1007.1,0.95,2020,04,19,289.3
17929,31.0,16.9,45.57,14.8,1006.7,0.95,2020,04,19,157.4
17930,29.9,23.6,70.04,27.7,1008.3,0.95,2020,04,19,186.8
17931,31.0,16.7,44.93,14.8,1006.6,0.95,2020,04,19,170.7
17932,31.3,25.3,70.97,25.4,1008.9,0.95,2020,04,19,221.5
17933,27.6,15.2,51.3,14.8,1007.1,0.95,2020,04,19,176.5
17934,30.3,23.1,67.61,18.4,1006.0,0.95,2020,04,19,78.3
17935,30.5,17.6,49.66,7.6,1008.6,0.95,2020,04,19,250.0
17936,31.5,23.6,63.77,5.4,1009.4,0.95,2020,04,19,257.5
17937,33.6,14.5,33.61,18.4,1007.6,0.97,2020,04,20,254.0
17938,28.3,15.1,51.38,22.1,,0.97,2020,04,20,133.6
17939,31.1,12.7,34.5,25.8,1006.8,0.97,2020,04,20,252.8
17940,30.3,24.9,73.65,23.3,1011.3,0.97,2020,04,20,160.8
17941,30.9,19.8,53.76,18.4,1008.1,0.97,2020,04,20,164.2
17942,30.8,7.1,23.64,22.2,1006.2,0.97,2020,04,20,285.1
17943,26.5,11.3,39.87,18.4,1009.4,0.97,2020,04,20,246.0
17944,29.3,15.3,45.43,18.4,1008.2,0.97,2020,04,20,193.0
17945,29.7,25.9,80.69,25.9,1009.1,0.97,2020,04,20,156.8
17946,29.1,15.6,46.57,18.4,1008.0,0.97,2020,04,20,194.8
17947,32.8,21.6,55.45,26.4,1007.9,0.97,2020,04,20,216.0
17948,27.1,13.9,46.5,16.6,1008.4,0.97,2020,04,20,95.5
17949,27.8,20.8,66.52,16.6,1007.3,0.97,2020,04,20,79.3
17950,30.4,14.1,40.86,5.4,1007.7,0.97,2020,04,20,260.0
17951,32.6,19.6,50.87,5.4,1008.6,0.97,2020,04,20,221.7
17952,33.5,17.3,41.56,11.2,1007.9,0.99,2020,04,21,232.2
17953,27.9,14.4,48.93,10.2,,0.99,2020,04,21,141.4
17954,28.6,13.2,40.16,21.9,1007.5,0.99,2020,04,21,206.3
17955,29.3,24.6,77.27,22.3,1011.8,0.99,2020,04,21,181.5
17956,32.1,19.1,49.46,13.0,1007.4,0.99,2020,04,21,206.2
17957,30.5,9.9,29.24,14.6,1006.4,0.99,2020,04,21,195.3
17958,28.8,11.9,37.75,16.6,1008.6,0.99,2020,04,21,255.9
17959,27.7,15.5,49.82,16.6,1009.0,0.99,2020,04,21,121.4
17960,23.7,20.0,80.03,27.7,1009.8,0.99,2020,04,21,168.1
17961,27.7,15.7,50.14,16.6,1008.8,0.99,2020,04,21,133.5
17962,30.7,23.2,64.67,24.7,1009.4,0.99,2020,04,21,201.9
17963,27.8,13.4,44.71,16.6,1008.3,0.99,2020,04,21,191.1
17964,26.1,20.0,71.96,22.3,1008.4,0.99,2020,04,21,86.3
17965,28.7,11.4,38.57,7.6,1008.7,0.99,2020,04,21,270.0
17966,31.5,22.6,60.74,9.4,1009.0,0.99,2020,04,21,180.0
17967,34.9,16.5,35.99,13.0,1007.1,1.0,2020,04,22,250.4
17968,29.1,17.1,51.29,17.5,,1.0,2020,04,22,176.9
17969,30.3,11.2,33.38,23.7,1006.4,1.0,2020,04,22,256.3
17970,30.2,25.5,76.74,25.9,1010.9,1.0,2020,04,22,178.3
17971,32.9,20.4,49.28,17.3,1006.5,1.0,2020,04,22,150.9
17972,32.0,9.7,27.08,22.3,1006.0,1.0,2020,04,22,285.5
17973,31.6,8.2,25.24,14.8,1007.0,1.0,2020,04,22,232.7
17974,28.3,16.3,51.48,13.0,1007.9,1.0,2020,04,22,96.5
17975,26.3,22.9,82.56,16.6,1008.8,1.0,2020,04,22,164.0
17976,28.2,16.4,52.18,13.9,1007.9,1.0,2020,04,22,109.6
17977,30.2,25.0,74.42,24.6,1008.6,1.0,2020,04,22,228.8
17978,29.1,12.9,39.8,14.8,1006.8,1.0,2020,04,22,165.5
17979,26.9,18.2,60.7,18.4,1008.2,1.0,2020,04,22,64.0
17980,29.5,14.4,44.19,7.6,1007.6,1.0,2020,04,22,203.2
17981,31.8,22.1,60.42,5.4,1008.4,1.0,2020,04,22,262.5
17982,35.5,15.5,32.8,25.9,1006.5,0.0,2020,04,23,271.9
17983,28.9,18.7,57.98,29.6,,0.0,2020,04,23,191.3
17984,31.2,13.4,35.48,23.7,1005.0,0.0,2020,04,23,181.3
17985,30.2,25.8,77.69,22.3,1010.1,0.0,2020,04,23,191.4
17986,34.0,20.3,48.66,11.2,1005.6,0.0,2020,04,23,153.2
17987,32.2,9.6,25.81,25.9,1005.2,0.0,2020,04,23,281.1
17988,28.3,13.8,44.26,18.4,1006.8,0.0,2020,04,23,209.1
17989,27.1,17.4,56.91,7.6,1007.5,0.0,2020,04,23,38.7
17990,26.7,23.7,84.74,20.5,1008.3,0.0,2020,04,23,132.9
17991,27.0,17.7,57.83,7.6,1007.1,0.0,2020,04,23,46.4
17992,30.7,25.2,72.94,23.3,1008.7,0.0,2020,04,23,170.7
17993,29.2,13.5,40.07,18.4,1006.2,0.0,2020,04,23,149.2
17994,27.8,20.6,65.64,31.7,1006.8,0.0,2020,04,23,69.2
17995,30.9,16.9,47.43,7.6,1007.2,0.0,2020,04,23,268.3
17996,31.8,21.7,56.23,7.6,1008.2,0.0,2020,04,23,200.0
17997,34.2,14.4,34.23,25.9,1005.9,0.01,2020,04,24,275.6
17998,26.0,20.6,75.13,18.4,,0.01,2020,04,24,251.5
17999,32.1,15.0,37.65,21.9,1003.6,0.01,2020,04,24,241.3
18000,30.7,25.9,76.52,25.9,1008.9,0.01,2020,04,24,198.6
18001,31.6,22.5,61.26,11.2,1005.2,0.01,2020,04,24,135.3
18002,31.5,10.8,29.26,22.3,1003.8,0.01,2020,04,24,280.0
18003,30.1,15.2,44.74,29.5,1004.8,0.01,2020,04,24,205.0
18004,29.4,16.0,46.43,11.2,1005.5,0.01,2020,04,24,145.6
18005,26.4,23.1,82.73,20.5,1007.3,0.01,2020,04,24,177.4
18006,29.3,16.1,46.99,11.2,1005.4,0.01,2020,04,24,141.5
18007,30.8,25.1,72.15,26.5,1008.0,0.01,2020,04,24,209.5
18008,29.7,14.9,43.94,11.2,1004.4,0.01,2020,04,24,127.8
18009,25.9,22.6,82.71,15.2,1006.1,0.01,2020,04,24,77.4
18010,30.4,14.1,39.12,5.4,1006.7,0.01,2020,04,24,290.0
18011,31.8,23.0,64.8,7.6,1007.3,0.01,2020,04,24,214.0
18012,32.6,17.2,44.0,22.3,1006.5,0.03,2020,04,25,256.8
18013,26.3,20.9,73.77,14.8,,0.03,2020,04,25,227.7
18014,31.9,12.8,32.41,27.3,1004.3,0.03,2020,04,25,248.8
18015,30.9,26.4,78.1,22.3,1009.7,0.03,2020,04,25,194.8
18016,34.4,18.6,42.03,17.6,1005.1,0.03,2020,04,25,240.3
18017,31.3,8.3,26.16,27.6,1004.8,0.03,2020,04,25,261.9
18018,30.6,13.5,36.66,18.4,1005.2,0.03,2020,04,25,198.8
18019,28.2,20.4,63.67,18.4,1006.4,0.03,2020,04,25,77.5
18020,28.0,23.9,79.33,18.4,1007.7,0.03,2020,04,25,154.2
18021,28.1,20.6,64.69,18.4,1006.2,0.03,2020,04,25,79.5
18022,30.5,24.0,68.81,26.5,1009.0,0.03,2020,04,25,206.1
18023,30.6,14.5,39.58,13.0,1004.6,0.03,2020,04,25,120.0
18024,26.1,23.1,84.77,18.4,1007.0,0.03,2020,04,25,72.7
18025,29.7,14.4,43.47,14.8,1007.7,0.03,2020,04,25,270.0
18026,30.5,22.1,63.13,9.4,1008.2,0.03,2020,04,25,246.7
18027,33.3,18.8,46.87,18.4,1007.3,0.05,2020,04,26,256.7
18028,27.0,20.1,67.41,22.6,,0.05,2020,04,26,203.5
18029,30.9,13.4,36.11,29.5,1005.8,0.05,2020,04,26,282.3
18030,28.5,24.9,81.6,31.7,1011.9,0.05,2020,04,26,182.5
18031,32.0,22.5,59.91,9.4,1006.6,0.05,2020,04,26,144.8
18032,32.2,12.4,31.16,18.4,1005.3,0.05,2020,04,26,207.1
18033,29.7,14.3,42.11,18.4,1007.0,0.05,2020,04,26,181.1
18034,26.3,20.3,71.52,37.1,1009.6,0.05,2020,04,26,98.0
18035,26.8,23.9,85.19,18.4,1010.0,0.05,2020,04,26,155.9
18036,26.2,20.5,72.78,37.1,1009.6,0.05,2020,04,26,101.3
18037,29.9,23.9,70.94,27.2,1009.2,0.05,2020,04,26,181.2
18038,25.2,17.1,61.86,27.7,1007.6,0.05,2020,04,26,117.1
18039,23.6,22.1,91.82,14.8,1010.0,0.05,2020,04,26,78.3
