,City,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,visibility,moonphase,conditions,Year,Month,Date_split,sunrise h,sunrise m,sunrise s,sunset h,sunset m,sunset s
3609,8.0,37.0,29.0,32.3,42.1,31.9,36.1,21.9,54.68,24.1,219.0,1002.9,76.1,3.6,0.4,8.0,2014,5,10,4,58,55,18,7,13
3610,9.0,45.0,24.9,36.8,45.0,24.9,36.5,12.4,26.13,14.8,264.2,999.3,16.5,3.9,0.4,9.0,2014,5,10,5,21,55,18,43,53
3611,11.0,39.0,24.9,31.3,38.2,24.9,30.7,13.1,35.68,27.7,135.1,1000.5,34.3,2.4,0.4,11.0,2014,5,10,5,33,45,19,1,43
3612,13.0,34.9,23.4,28.8,33.9,23.4,28.2,14.2,45.62,24.1,270.0,1005.5,26.3,6.3,0.4,13.0,2014,5,10,6,2,59,18,59,14
3613,14.0,33.4,27.4,30.1,38.1,29.6,34.6,24.1,70.65,14.8,232.5,1006.6,15.0,4.0,0.4,14.0,2014,5,10,6,3,7,19,7,15
3614,2.0,37.7,25.4,32.1,35.8,25.4,30.7,9.8,26.66,29.5,285.0,1004.7,25.0,4.0,0.44,2.0,2014,5,11,5,41,10,18,52,38
3615,5.0,36.7,23.4,30.4,35.6,23.4,30.0,14.1,39.31,24.1,277.5,1005.5,21.3,4.0,0.44,5.0,2014,5,11,5,48,11,18,57,56
3616,7.0,45.0,28.1,36.9,45.0,28.2,36.4,13.6,26.32,20.5,256.2,1001.7,47.7,4.2,0.44,7.0,2014,5,11,5,24,21,18,46,6
3617,8.0,35.0,28.0,31.2,44.9,30.7,37.1,24.0,66.07,22.1,180.8,1003.8,43.5,4.2,0.44,8.0,2014,5,11,4,58,24,18,7,40
3618,9.0,45.0,28.1,36.9,45.0,28.2,36.3,13.4,26.07,20.5,257.4,1001.6,49.8,4.2,0.44,9.0,2014,5,11,5,21,17,18,44,26
3619,11.0,35.0,24.1,29.5,36.0,24.1,29.4,14.9,42.62,17.4,152.2,1003.6,56.0,2.9,0.44,11.0,2014,5,11,5,33,4,19,2,19
3620,13.0,33.4,21.1,26.9,32.0,21.1,26.7,15.5,53.69,14.8,278.3,1008.8,4.3,6.6,0.44,13.0,2014,5,11,6,2,34,18,59,35
3621,14.0,33.2,27.7,30.1,39.7,31.5,35.5,24.4,72.29,14.8,226.3,1009.0,26.3,4.0,0.44,14.0,2014,5,11,6,2,38,19,7,41
3622,2.0,36.9,26.7,32.0,35.6,26.7,31.3,12.6,32.01,29.5,280.0,1005.5,21.3,4.0,0.47,2.0,2014,5,12,5,40,38,18,53,6
3623,5.0,36.9,25.2,30.5,35.2,25.2,30.1,13.1,37.46,25.9,277.5,1006.1,25.0,4.0,0.47,5.0,2014,5,12,5,47,40,18,58,23
3624,7.0,39.0,26.4,34.1,40.1,26.4,34.7,16.3,35.37,22.3,290.0,1004.1,39.4,4.6,0.47,7.0,2014,5,12,5,23,45,18,46,39
